iter	RMSE
4781	63112.74382
4782	63111.51014
4783	63109.74028
4784	63107.95129
4785	63106.48425
4786	63103.18329
4787	63101.04224
4788	63100.31599
4789	63099.60519
4790	63098.91801
4791	63098.04005
4792	63097.00931
4793	63095.64703
4794	63093.04719
4795	63090.71373
4796	63090.35349
4797	63089.44982
4798	63085.07381
4799	63083.67813
4800	63079.4148
4801	63076.74717
4802	63076.0414
4803	63070.88653
4804	63070.16639
4805	63067.18399
4806	63066.28641
4807	63062.10865
4808	63060.73724
4809	63057.46663
4810	63056.16869
4811	63055.83748
4812	63054.13764
4813	63053.24738
4814	63050.85933
4815	63050.05614
4816	63047.14224
4817	63045.77127
4818	63042.77525
4819	63039.70958
4820	63038.94571
4821	63031.7411
4822	63029.47741
4823	63029.12157
4824	63028.08601
4825	63027.02572
4826	63025.35537
4827	63019.39983
4828	63018.46554
4829	63016.3486
4830	63011.23951
4831	63010.45029
4832	63009.52233
4833	63005.66253
4834	62997.75323
4835	62996.55291
4836	62992.43852
4837	62990.72426
4838	62986.45349
4839	62985.1193
4840	62983.61853
4841	62982.92564
4842	62979.52767
4843	62976.54041
4844	62974.46199
4845	62968.62639
4846	62965.72082
4847	62965.40748
4848	62958.83553
4849	62958.28978
4850	62958.00373
4851	62955.16044
4852	62953.76452
4853	62951.41836
4854	62950.72801
4855	62949.30236
4856	62947.95602
4857	62947.27061
4858	62946.16119
4859	62939.12305
4860	62936.78734
4861	62936.47007
4862	62934.75704
4863	62932.40913
4864	62929.42339
4865	62928.57471
4866	62926.21019
4867	62925.9292
4868	62924.3641
4869	62922.78333
4870	62922.55743
4871	62920.83735
4872	62918.77574
4873	62915.03583
4874	62911.47826
4875	62910.44792
4876	62908.12863
4877	62900.04366
4878	62897.46846
4879	62896.80882
4880	62894.752
4881	62886.77874
4882	62885.02597
4883	62877.08347
4884	62876.42886
4885	62874.81558
4886	62873.93219
4887	62871.80451
4888	62868.96247
4889	62867.21135
4890	62866.0833
4891	62863.3181
4892	62855.88277
4893	62854.39631
4894	62853.62978
4895	62852.49893
4896	62852.27534
4897	62849.39979
4898	62847.27956
4899	62845.55109
4900	62844.56442
4901	62843.80982
4902	62841.27089
4903	62840.33252
4904	62839.0767
4905	62833.38415
4906	62832.68463
4907	62827.07451
4908	62826.3017
4909	62825.65715
4910	62824.8981
4911	62824.0303
4912	62817.03551
4913	62816.37377
4914	62816.11729
4915	62814.48181
4916	62813.14133
4917	62809.10287
4918	62801.19181
4919	62798.2488
4920	62797.015
4921	62792.59753
4922	62791.00431
4923	62789.83191
4924	62781.98655
4925	62780.99671
4926	62778.1963
4927	62777.97679
4928	62776.37391
4929	62775.67214
4930	62775.44266
4931	62774.42179
4932	62773.58349
4933	62772.6659
4934	62770.65156
4935	62769.99277
4936	62769.08139
4937	62768.14105
4938	62766.16943
4939	62763.26786
4940	62760.68407
4941	62757.58144
4942	62756.21632
4943	62752.79059
4944	62751.17067
4945	62745.93668
4946	62745.55201
4947	62741.65673
4948	62740.99827
4949	62740.09955
4950	62739.04743
4951	62731.40135
4952	62729.83715
4953	62727.37169
4954	62725.73407
4955	62725.01135
4956	62722.55904
4957	62719.76491
4958	62719.11451
4959	62718.08188
4960	62716.96229
4961	62714.00419
4962	62713.35568
4963	62713.0944
4964	62712.18841
4965	62708.53321
4966	62700.8532
4967	62699.51594
4968	62698.35853
4969	62696.99806
4970	62696.30293
4971	62694.87214
4972	62694.25267
4973	62692.57329
4974	62691.28132
4975	62690.02239
4976	62689.33886
4977	62688.73151
4978	62687.4151
4979	62686.16663
4980	62685.37972
4981	62684.24074
4982	62682.30061
4983	62680.26853
4984	62678.41745
4985	62677.29392
4986	62677.06678
4987	62676.75785
4988	62675.38994
4989	62667.16613
4990	62665.52386
4991	62663.90695
4992	62660.02038
4993	62658.60637
4994	62657.98237
4995	62656.84079
4996	62655.81861
4997	62652.51216
4998	62648.99754
4999	62648.10404
5000	62647.36597
5001	62645.86767
5002	62644.24784
5003	62643.16888
5004	62641.79153
5005	62640.45678
5006	62639.22729
5007	62638.40506
5008	62636.1482
5009	62631.03797
5010	62629.38911
5011	62628.73364
5012	62627.51182
5013	62625.93392
5014	62624.00447
5015	62623.16154
5016	62621.54031
5017	62620.24515
5018	62619.60876
5019	62617.09305
5020	62609.29031
5021	62605.72398
5022	62605.41264
5023	62604.52942
5024	62603.0102
5025	62602.2918
5026	62598.87696
5027	62598.17213
5028	62593.27158
5029	62591.01156
5030	62587.36153
5031	62586.526
5032	62585.308
5033	62584.77093
5034	62583.44826
5035	62582.63762
5036	62582.03752
5037	62581.08942
5038	62579.78562
5039	62579.01184
5040	62578.05598
5041	62574.81708
5042	62574.56274
5043	62573.95113
5044	62573.38559
5045	62569.82899
5046	62565.49045
5047	62564.68983
5048	62563.95132
5049	62560.03023
5050	62559.21555
5051	62556.95053
5052	62555.82873
5053	62548.09064
5054	62547.16493
5055	62546.56329
5056	62545.95923
5057	62544.36207
5058	62542.47048
5059	62539.58485
5060	62537.14327
5061	62536.17156
5062	62535.64546
5063	62534.44102
5064	62533.17451
5065	62531.0108
5066	62527.89374
5067	62526.3722
5068	62525.16663
5069	62520.88912
5070	62520.31422
5071	62519.6553
5072	62517.26531
5073	62514.48979
5074	62513.82414
5075	62509.02589
5076	62507.62509
5077	62506.63524
5078	62505.16331
5079	62502.42063
5080	62501.07395
5081	62499.79893
5082	62498.79614
5083	62493.73731
5084	62492.91666
5085	62491.1492
5086	62489.85768
5087	62488.52635
5088	62487.82652
5089	62486.62456
5090	62483.28563
5091	62481.89577
5092	62479.15048
5093	62478.18791
5094	62477.1604
5095	62476.5679
5096	62475.87521
5097	62470.89953
5098	62469.72767
5099	62465.82155
5100	62465.61499
5101	62461.71403
5102	62461.02099
5103	62458.76645
5104	62458.06571
5105	62456.79564
5106	62456.22846
5107	62452.77289
5108	62450.29249
5109	62449.26994
5110	62448.57379
5111	62448.36971
5112	62447.14146
5113	62446.50463
5114	62443.82066
5115	62441.91111
5116	62441.00685
5117	62439.74986
5118	62438.63893
5119	62436.19431
5120	62433.72918
5121	62432.8462
5122	62430.03533
5123	62429.35223
5124	62427.96406
5125	62427.74809
5126	62426.50167
5127	62425.78861
5128	62425.20307
5129	62421.34313
5130	62420.11427
5131	62419.91561
5132	62419.29989
5133	62417.246
5134	62416.31459
5135	62415.00119
5136	62414.28103
5137	62411.71032
5138	62409.40218
5139	62408.22669
5140	62405.8838
5141	62405.64332
5142	62400.67945
5143	62399.66737
5144	62398.49598
5145	62397.39332
5146	62397.1837
5147	62396.60669
5148	62393.92967
5149	62392.08426
5150	62390.59872
5151	62387.79707
5152	62383.54672
5153	62378.18765
5154	62375.91125
5155	62374.52429
5156	62366.93208
5157	62366.53827
5158	62365.24072
5159	62359.9834
5160	62357.57664
5161	62349.50666
5162	62348.5407
5163	62347.57929
5164	62346.63241
5165	62345.93788
5166	62344.31389
5167	62344.01462
5168	62342.79776
5169	62334.79541
5170	62333.87503
5171	62328.98281
5172	62328.17745
5173	62327.06681
5174	62326.44139
5175	62325.43855
5176	62325.123
5177	62323.04425
5178	62322.4643
5179	62321.37328
5180	62320.48921
5181	62320.25313
5182	62319.67173
5183	62315.88449
5184	62314.57654
5185	62313.51358
5186	62311.31607
5187	62310.01332
5188	62309.34562
5189	62308.94063
5190	62308.19089
5191	62305.83974
5192	62304.6408
5193	62304.11979
5194	62302.15811
5195	62301.53339
5196	62299.10426
5197	62295.01796
5198	62293.63192
5199	62291.61153
5200	62290.52875
5201	62289.6724
5202	62285.85033
5203	62283.71543
5204	62279.91795
5205	62272.44201
5206	62270.31561
5207	62268.95441
5208	62268.44174
5209	62267.82948
5210	62265.31497
5211	62265.07221
5212	62263.57391
5213	62262.64438
5214	62260.55067
5215	62259.26002
5216	62257.9822
5217	62257.13091
5218	62255.69581
5219	62255.36453
5220	62254.76795
5221	62253.43123
5222	62248.70653
5223	62248.216
5224	62246.77188
5225	62245.48637
5226	62237.58572
5227	62230.21057
5228	62229.5601
5229	62228.67738
5230	62226.62933
5231	62225.35622
5232	62224.68011
5233	62216.84499
5234	62215.80484
5235	62215.21493
5236	62214.71023
5237	62213.93712
5238	62213.25773
5239	62213.02403
5240	62211.7604
5241	62211.5681
5242	62209.24227
5243	62205.88139
5244	62203.46482
5245	62202.29317
5246	62195.01619
5247	62193.47818
5248	62192.85857
5249	62192.18377
5250	62191.94185
5251	62189.72944
5252	62187.6889
5253	62184.90632
5254	62184.66679
5255	62184.10206
5256	62183.30528
5257	62178.51194
5258	62175.28156
5259	62171.88824
5260	62171.08498
5261	62167.84595
5262	62164.11054
5263	62156.33996
5264	62152.15231
5265	62148.15228
5266	62147.26168
5267	62145.66577
5268	62143.36477
5269	62142.18614
5270	62139.46763
5271	62134.55954
5272	62133.71962
5273	62132.4843
5274	62127.64593
5275	62124.39938
5276	62122.10069
5277	62121.25958
5278	62119.90027
5279	62119.06741
5280	62116.44602
5281	62112.63345
5282	62111.87436
5283	62108.51059
5284	62107.58341
5285	62107.36827
5286	62106.41029
5287	62104.42128
5288	62104.24158
5289	62101.97414
5290	62097.95517
5291	62096.63856
5292	62096.07892
5293	62095.25136
5294	62094.67371
5295	62093.43091
5296	62091.77982
5297	62085.5803
5298	62084.98635
5299	62084.75621
5300	62083.52662
5301	62083.31628
5302	62078.23524
5303	62077.4129
5304	62076.42184
5305	62075.12074
5306	62074.31063
5307	62073.83173
5308	62073.25284
5309	62072.53109
5310	62071.93395
5311	62071.32297
5312	62068.94377
5313	62067.90497
5314	62066.74024
5315	62066.52553
5316	62065.11716
5317	62064.58917
5318	62064.32295
5319	62063.75082
5320	62061.9376
5321	62061.70734
5322	62061.37271
5323	62060.55689
5324	62057.62351
5325	62057.32713
5326	62049.93539
5327	62047.98557
5328	62046.85381
5329	62045.65635
5330	62041.46662
5331	62037.24832
5332	62036.97875
5333	62036.34767
5334	62031.74815
5335	62030.21014
5336	62029.25015
5337	62028.59306
5338	62024.04106
5339	62023.24193
5340	62022.22561
5341	62019.2383
5342	62018.11346
5343	62017.57623
5344	62015.01843
5345	62012.18198
5346	62011.45705
5347	62010.11983
5348	62007.17857
5349	62006.05911
5350	62000.85583
5351	61999.6924
5352	61997.43523
5353	61996.78049
5354	61989.72279
5355	61988.64109
5356	61987.99851
5357	61987.40765
5358	61984.46006
5359	61981.20311
5360	61977.07265
5361	61972.55504
5362	61971.7498
5363	61969.87215
5364	61969.07231
5365	61967.78471
5366	61966.17075
5367	61965.20766
5368	61964.29903
5369	61960.21748
5370	61955.51368
5371	61954.51415
5372	61953.19413
5373	61951.46494
5374	61950.2842
5375	61947.7801
5376	61942.62289
5377	61941.51846
5378	61940.5246
5379	61939.78357
5380	61938.57486
5381	61938.26337
5382	61934.8453
5383	61934.02638
5384	61933.41573
5385	61932.66676
5386	61932.44363
5387	61931.88973
5388	61931.09263
5389	61930.12541
5390	61929.33228
5391	61928.54449
5392	61926.29619
5393	61925.67678
5394	61924.88274
5395	61924.34564
5396	61924.08188
5397	61922.13274
5398	61919.33491
5399	61916.58899
5400	61915.99741
5401	61912.67367
5402	61912.47441
5403	61907.73675
5404	61907.37569
5405	61906.59565
5406	61905.84323
5407	61904.79503
5408	61903.85484
5409	61903.63204
5410	61902.41725
5411	61900.90551
5412	61899.21378
5413	61898.7929
5414	61897.81451
5415	61896.72384
5416	61895.94281
5417	61895.38364
5418	61893.53463
5419	61892.29425
5420	61892.07471
5421	61891.8952
5422	61888.00502
5423	61887.36677
5424	61886.79225
5425	61884.61345
5426	61884.42877
5427	61883.62261
5428	61881.88789
5429	61880.42158
5430	61876.55756
5431	61875.478
5432	61874.38898
5433	61873.67514
5434	61871.23634
5435	61870.68509
5436	61869.90993
5437	61868.6326
5438	61866.66715
5439	61866.35563
5440	61865.7869
5441	61865.56589
5442	61865.01668
5443	61861.07178
5444	61859.40572
5445	61858.77846
5446	61858.22922
5447	61856.06897
5448	61854.12364
5449	61850.69324
5450	61847.46778
5451	61843.04727
5452	61841.90488
5453	61834.3377
5454	61833.13736
5455	61832.17966
5456	61829.4862
5457	61828.9254
5458	61827.79014
5459	61826.71842
5460	61824.54993
5461	61823.95767
5462	61823.19598
5463	61823.02413
5464	61821.60526
5465	61820.69341
5466	61816.30159
5467	61814.64809
5468	61812.92977
5469	61812.33162
5470	61811.6164
5471	61809.41475
5472	61806.30819
5473	61805.34731
5474	61804.03014
5475	61803.50445
5476	61802.62318
5477	61801.92084
5478	61799.74869
5479	61798.23023
5480	61797.63291
5481	61797.07246
5482	61792.94634
5483	61792.73372
5484	61788.11848
5485	61787.28003
5486	61784.18465
5487	61783.43359
5488	61781.74812
5489	61781.56688
5490	61779.74457
5491	61779.07487
5492	61777.91431
5493	61777.15289
5494	61776.93922
5495	61772.93511
5496	61772.0817
5497	61771.56336
5498	61770.97915
5499	61769.96314
5500	61767.75824
5501	61766.28439
5502	61765.8673
5503	61761.53833
5504	61761.03976
5505	61760.10164
5506	61758.7568
5507	61754.81487
5508	61747.3192
5509	61746.27269
5510	61745.69752
5511	61745.0855
5512	61743.56615
5513	61741.42639
5514	61739.99308
5515	61736.098
5516	61735.35237
5517	61731.69178
5518	61731.17223
5519	61730.98102
5520	61730.24389
5521	61728.69258
5522	61727.65257
5523	61726.73368
5524	61725.29116
5525	61724.05651
5526	61723.40356
5527	61721.73909
5528	61720.59407
5529	61717.88641
5530	61716.59289
5531	61715.24063
5532	61712.20544
5533	61709.55615
5534	61708.80906
5535	61707.51042
5536	61706.96137
5537	61706.45084
5538	61705.29918
5539	61702.59444
5540	61700.98591
5541	61700.45049
5542	61698.28331
5543	61697.68113
5544	61696.47755
5545	61694.92612
5546	61691.42553
5547	61689.61518
5548	61688.64846
5549	61686.95946
5550	61685.15546
5551	61683.91319
5552	61682.95913
5553	61680.35295
5554	61678.01055
5555	61677.33433
5556	61675.80957
5557	61675.24319
5558	61675.07021
5559	61674.04584
5560	61670.80298
5561	61669.07053
5562	61667.24049
5563	61664.75862
5564	61662.97603
5565	61661.45951
5566	61660.95271
5567	61659.12362
5568	61658.94044
5569	61655.09582
5570	61653.89367
5571	61652.64123
5572	61650.71596
5573	61647.26798
5574	61644.72128
5575	61643.82475
5576	61643.09009
5577	61639.24226
5578	61638.03316
5579	61634.82783
5580	61633.51085
5581	61630.6443
5582	61626.78277
5583	61625.47945
5584	61624.05797
5585	61618.08499
5586	61616.58538
5587	61615.66206
5588	61614.42336
5589	61612.12037
5590	61610.86302
5591	61610.63846
5592	61609.78734
5593	61608.52228
5594	61607.09448
5595	61605.97915
5596	61603.49237
5597	61602.74133
5598	61601.52476
5599	61600.69991
5600	61599.23904
5601	61598.33696
5602	61597.82624
5603	61597.54889
5604	61596.86397
5605	61595.08205
5606	61592.45003
5607	61592.26518
5608	61590.52712
5609	61589.8143
5610	61585.83514
5611	61584.75401
5612	61584.58311
5613	61582.06493
5614	61581.04907
5615	61580.51899
5616	61579.89973
5617	61576.73658
5618	61575.65919
5619	61568.23754
5620	61567.67925
5621	61567.4055
5622	61567.21975
5623	61566.1369
5624	61563.17164
5625	61562.56247
5626	61555.2123
5627	61552.05069
5628	61550.58439
5629	61550.27955
5630	61549.7669
5631	61549.21179
5632	61547.78658
5633	61546.72291
5634	61546.05011
5635	61544.65637
5636	61543.6028
5637	61542.9315
5638	61539.51832
5639	61532.23215
5640	61530.75279
5641	61522.19809
5642	61518.41621
5643	61517.88865
5644	61516.74181
5645	61516.1333
5646	61515.31776
5647	61510.8599
5648	61506.24892
5649	61502.46029
5650	61500.51832
5651	61499.90477
5652	61497.99651
5653	61495.85748
5654	61488.62891
5655	61484.27554
5656	61482.4115
5657	61481.75753
5658	61479.94776
5659	61478.54422
5660	61478.0634
5661	61475.64363
5662	61474.24166
5663	61473.56306
5664	61471.56567
5665	61469.87319
5666	61465.45752
5667	61463.32671
5668	61462.77746
5669	61461.16507
5670	61459.97763
5671	61458.78939
5672	61457.82177
5673	61456.96444
5674	61456.34921
5675	61454.98859
5676	61453.71355
5677	61449.96112
5678	61449.41886
5679	61447.43819
5680	61442.3716
5681	61440.61178
5682	61435.59792
5683	61434.13118
5684	61433.95999
5685	61432.89284
5686	61432.09323
5687	61431.07458
5688	61426.31797
5689	61425.30516
5690	61422.20609
5691	61420.2928
5692	61417.55464
5693	61416.69117
5694	61414.9073
5695	61412.33122
5696	61411.07896
5697	61409.88389
5698	61406.54265
5699	61401.58043
5700	61400.58036
5701	61398.78528
5702	61397.31656
5703	61394.41522
5704	61393.52631
5705	61392.20487
5706	61391.05571
5707	61389.23233
5708	61387.96424
5709	61387.32906
5710	61382.41858
5711	61381.50202
5712	61380.77914
5713	61380.1091
5714	61379.39104
5715	61376.6351
5716	61375.58213
5717	61373.3623
5718	61371.86844
5719	61371.36629
5720	61370.14137
5721	61368.22979
5722	61366.9785
5723	61365.78483
5724	61365.39467
5725	61365.21228
5726	61358.04212
5727	61356.6174
5728	61355.81753
5729	61355.51368
5730	61355.34275
5731	61351.69248
5732	61351.21531
5733	61349.13457
5734	61347.62329
5735	61345.04152
5736	61343.65871
5737	61343.13974
5738	61342.39436
5739	61338.61042
5740	61336.65947
5741	61336.05196
5742	61333.7944
5743	61333.13041
5744	61332.59834
5745	61325.72525
5746	61323.48237
5747	61322.64739
5748	61321.80118
5749	61318.31836
5750	61316.87844
5751	61315.96876
5752	61313.81468
5753	61312.81281
5754	61311.96235
5755	61309.38322
5756	61308.52629
5757	61305.95303
5758	61305.21823
5759	61304.70433
5760	61303.99263
5761	61303.79566
5762	61303.45529
5763	61301.1131
5764	61300.94534
5765	61294.1311
5766	61293.6188
5767	61291.0769
5768	61289.03568
5769	61287.30566
5770	61287.13699
5771	61284.81943
5772	61282.96008
5773	61278.47501
5774	61276.03054
5775	61273.25247
5776	61272.47742
5777	61271.36457
5778	61269.41888
5779	61267.84585
5780	61265.25623
5781	61263.73924
5782	61262.99289
5783	61261.56546
5784	61260.17887
5785	61255.77402
5786	61254.90613
5787	61253.4797
5788	61250.59819
5789	61250.10677
5790	61247.01851
5791	61245.59896
5792	61245.01464
5793	61244.32743
5794	61243.15917
5795	61241.34889
5796	61239.96207
5797	61238.83438
5798	61235.09682
5799	61234.7234
5800	61233.6083
5801	61232.46207
5802	61231.97404
5803	61229.08478
5804	61228.64567
5805	61226.62765
5806	61225.22358
5807	61224.98772
5808	61223.36679
5809	61221.28097
5810	61219.90269
5811	61219.20446
5812	61218.98982
5813	61218.82879
5814	61216.78011
5815	61215.54169
5816	61214.54889
5817	61213.95965
5818	61212.98992
5819	61212.65638
5820	61212.04348
5821	61209.06772
5822	61204.72212
5823	61203.06202
5824	61201.91775
5825	61201.75456
5826	61199.86657
5827	61199.34959
5828	61198.83674
5829	61198.67405
5830	61198.0978
5831	61197.88769
5832	61197.04654
5833	61195.81141
5834	61195.25826
5835	61194.68387
5836	61193.76383
5837	61192.38014
5838	61192.20927
5839	61192.03845
5840	61188.35319
5841	61188.19829
5842	61187.57176
5843	61185.66387
5844	61184.97228
5845	61179.64448
5846	61178.78135
5847	61177.89932
5848	61176.74854
5849	61175.77515
5850	61173.8965
5851	61169.1043
5852	61167.00763
5853	61165.59274
5854	61164.12253
5855	61161.20744
5856	61159.54784
5857	61156.83125
5858	61156.3269
5859	61155.77529
5860	61155.61119
5861	61155.16636
5862	61152.16977
5863	61150.38125
5864	61149.06221
5865	61147.2542
5866	61146.57207
5867	61146.31899
5868	61144.09069
5869	61143.1518
5870	61142.74135
5871	61141.40851
5872	61137.40454
5873	61136.44779
5874	61136.24963
5875	61135.16299
5876	61134.6088
5877	61132.78626
5878	61130.54341
5879	61129.70416
5880	61126.07415
5881	61124.76318
5882	61122.55303
5883	61121.25345
5884	61120.77092
5885	61119.7319
5886	61119.01837
5887	61118.54084
5888	61117.68589
5889	61116.62572
5890	61116.07551
5891	61115.17317
5892	61110.89672
5893	61110.08868
5894	61109.33318
5895	61108.22234
5896	61105.70962
5897	61101.98068
5898	61101.62077
5899	61098.08053
5900	61095.78899
5901	61092.86271
5902	61092.20554
5903	61091.83441
5904	61090.40286
5905	61089.66546
5906	61088.82837
5907	61087.53035
5908	61083.87737
5909	61083.02486
5910	61082.46337
5911	61081.99232
5912	61080.1573
5913	61077.06841
5914	61076.42203
5915	61076.02011
5916	61071.9368
5917	61071.2134
5918	61070.67163
5919	61067.59325
5920	61062.35963
5921	61062.20262
5922	61055.35842
5923	61052.00225
5924	61044.85432
5925	61043.03853
5926	61042.36706
5927	61040.52334
5928	61037.68362
5929	61037.52653
5930	61037.37423
5931	61036.35263
5932	61034.37233
5933	61032.01608
5934	61031.18849
5935	61028.299
5936	61024.82486
5937	61024.16534
5938	61020.73701
5939	61018.93652
5940	61014.69916
5941	61013.99543
5942	61012.90875
5943	61011.9528
5944	61010.96025
5945	61010.49264
5946	61009.35806
5947	61008.92683
5948	61006.31159
5949	61005.77859
5950	61005.62427
5951	61005.01072
5952	61004.35615
5953	61003.72307
5954	61002.80664
5955	61000.27444
5956	60999.25768
5957	60997.84501
5958	60997.3772
5959	60993.19526
5960	60988.84419
5961	60988.09901
5962	60987.38699
5963	60986.91765
5964	60986.78826
5965	60985.87459
5966	60981.95335
5967	60980.19684
5968	60979.58701
5969	60977.18
5970	60977.02849
5971	60974.76969
5972	60973.93536
5973	60970.89366
5974	60970.5612
5975	60965.87181
5976	60961.92673
5977	60959.92702
5978	60956.8886
5979	60956.05088
5980	60955.14406
5981	60954.41825
5982	60952.447
5983	60945.30132
5984	60944.66721
5985	60944.19445
5986	60942.93317
5987	60941.01074
5988	60940.48443
5989	60940.33917
5990	60939.90039
5991	60938.77641
5992	60937.95615
5993	60937.26519
5994	60934.4092
5995	60933.14113
5996	60932.99129
5997	60929.67515
5998	60926.52539
5999	60924.71513
6000	60924.05971
6001	60922.41077
6002	60918.26334
6003	60916.4271
6004	60916.10286
6005	60914.3305
6006	60912.691
6007	60911.68533
6008	60911.05709
6009	60910.50963
6010	60905.86607
6011	60905.37614
6012	60900.28756
6013	60897.53305
6014	60895.52698
6015	60894.92502
6016	60894.11143
6017	60893.6526
6018	60893.26922
6019	60891.52819
6020	60886.43303
6021	60885.71008
6022	60884.34115
6023	60883.82405
6024	60883.67729
6025	60883.41793
6026	60882.90923
6027	60882.72362
6028	60882.17553
6029	60877.81969
6030	60877.28111
6031	60876.03399
6032	60875.57919
6033	60873.35733
6034	60872.65313
6035	60871.0396
6036	60870.67528
6037	60870.02889
6038	60869.92707
6039	60869.01352
6040	60867.75412
6041	60867.20489
6042	60864.36925
6043	60864.10996
6044	60863.00894
6045	60862.87017
6046	60862.34087
6047	60855.34948
6048	60854.13101
6049	60853.01586
6050	60852.60613
6051	60846.55261
6052	60846.04894
6053	60839.13482
6054	60836.33414
6055	60835.71988
6056	60832.15966
6057	60830.57586
6058	60829.95983
6059	60829.05944
6060	60827.98155
6061	60827.88154
6062	60821.0634
6063	60819.39208
6064	60815.27706
6065	60812.30064
6066	60811.8478
6067	60811.27793
6068	60808.92808
6069	60808.36822
6070	60808.11112
6071	60807.60986
6072	60803.53691
6073	60799.24444
6074	60793.06164
6075	60792.77609
6076	60792.68633
6077	60788.91486
6078	60787.89599
6079	60785.88807
6080	60783.2581
6081	60783.14016
6082	60782.45438
6083	60782.13427
6084	60782.04651
6085	60781.17552
6086	60780.9754
6087	60778.58942
6088	60778.43939
6089	60778.00335
6090	60777.41569
6091	60777.02433
6092	60776.6237
6093	60776.53825
6094	60775.93798
6095	60773.64857
6096	60773.02903
6097	60772.5372
6098	60771.49684
6099	60770.99352
6100	60770.54544
6101	60769.56011
6102	60768.72669
6103	60768.39706
6104	60767.90685
6105	60766.9966
6106	60765.25408
6107	60762.88236
6108	60762.45086
6109	60761.93443
6110	60761.33752
6111	60760.3425
6112	60759.47665
6113	60758.57885
6114	60757.88029
6115	60755.37262
6116	60754.83043
6117	60754.69942
6118	60754.13903
6119	60753.63759
6120	60750.9017
6121	60750.76929
6122	60749.62342
6123	60746.79305
6124	60746.42259
6125	60744.45332
6126	60742.59019
6127	60742.20374
6128	60739.96024
6129	60737.73821
6130	60737.61676
6131	60733.91529
6132	60732.19348
6133	60727.42938
6134	60726.13425
6135	60725.09532
6136	60723.87487
6137	60723.79507
6138	60719.48591
6139	60714.36789
6140	60714.02372
6141	60712.96144
6142	60712.44883
6143	60710.34032
6144	60709.50671
6145	60708.59325
6146	60708.5142
6147	60706.49991
6148	60704.77129
6149	60703.67266
6150	60701.45805
6151	60699.79364
6152	60698.27329
6153	60697.00864
6154	60694.40845
6155	60693.82807
6156	60692.40001
6157	60691.33118
6158	60690.46627
6159	60684.51265
6160	60680.51382
6161	60679.58234
6162	60676.78458
6163	60673.81667
6164	60669.43996
6165	60665.93824
6166	60661.33734
6167	60659.78352
6168	60658.08138
6169	60654.13231
6170	60652.44572
6171	60651.54743
6172	60651.11658
6173	60650.66977
6174	60646.17698
6175	60641.02606
6176	60640.29875
6177	60639.83694
6178	60639.49695
6179	60633.54763
6180	60633.0834
6181	60630.62201
6182	60629.64717
6183	60622.83491
6184	60622.10924
6185	60621.25685
6186	60617.89424
6187	60617.19079
6188	60616.74745
6189	60614.90405
6190	60609.48243
6191	60605.95123
6192	60604.98041
6193	60603.38567
6194	60602.72091
6195	60601.86161
6196	60601.29215
6197	60600.59926
6198	60599.49945
6199	60597.09834
6200	60593.88009
6201	60593.35522
6202	60592.43083
6203	60590.96062
6204	60590.3238
6205	60589.42594
6206	60588.20514
6207	60584.64034
6208	60584.33538
6209	60584.2648
6210	60582.03092
6211	60580.92893
6212	60580.3686
6213	60577.49607
6214	60574.60633
6215	60573.70355
6216	60571.79175
6217	60569.99814
6218	60569.41924
6219	60566.57867
6220	60566.08816
6221	60565.19626
6222	60564.71646
6223	60564.15652
6224	60563.03386
6225	60560.15639
6226	60555.7506
6227	60555.66503
6228	60555.21589
6229	60554.78094
6230	60553.06267
6231	60549.5744
6232	60548.94077
6233	60548.43504
6234	60548.00549
6235	60547.37973
6236	60540.85035
6237	60540.51393
6238	60538.09238
6239	60535.17054
6240	60532.78336
6241	60530.67225
6242	60528.25605
6243	60528.05039
6244	60527.82008
6245	60525.43073
6246	60521.62959
6247	60519.44749
6248	60517.31454
6249	60513.87958
6250	60512.84688
6251	60508.49819
6252	60507.99772
6253	60506.99524
6254	60506.31085
6255	60503.08174
6256	60501.66765
6257	60500.05284
6258	60493.36246
6259	60492.68288
6260	60488.04058
6261	60485.66744
6262	60484.87393
6263	60483.40303
6264	60482.92929
6265	60482.44867
6266	60481.25888
6267	60477.10741
6268	60476.934
6269	60475.31421
6270	60474.24277
6271	60471.11461
6272	60470.07213
6273	60469.60262
6274	60468.45826
6275	60464.70843
6276	60461.17765
6277	60460.50598
6278	60459.831
6279	60458.13426
6280	60455.94432
6281	60454.96792
6282	60454.29843
6283	60451.44648
6284	60449.0326
6285	60447.34565
6286	60446.44461
6287	60444.57118
6288	60443.2468
6289	60442.31473
6290	60440.97405
6291	60440.90217
6292	60440.82758
6293	60437.99853
6294	60436.46303
6295	60434.0721
6296	60433.99344
6297	60433.41797
6298	60433.01456
6299	60429.84168
6300	60429.71251
6301	60429.31751
6302	60427.65172
6303	60427.10398
6304	60426.9655
6305	60426.46098
6306	60426.06216
6307	60425.62469
6308	60423.90098
6309	60423.35413
6310	60423.27546
6311	60422.61175
6312	60420.68563
6313	60419.99311
6314	60419.53723
6315	60412.9836
6316	60409.82356
6317	60405.30432
6318	60404.9078
6319	60404.1827
6320	60403.78928
6321	60403.39179
6322	60400.74998
6323	60400.20936
6324	60398.13776
6325	60397.70219
6326	60397.34998
6327	60395.79098
6328	60392.34367
6329	60390.82723
6330	60386.22432
6331	60385.56705
6332	60384.82789
6333	60384.6704
6334	60380.79145
6335	60373.48839
6336	60373.21524
