iter	Passed	Remaining
6331	77782	45057
6332	77792	45044
6333	77802	45030
6334	77818	45020
6335	77834	45010
6336	77844	44996
6337	77873	44994
6338	77885	44981
6339	77895	44967
6340	77909	44956
6341	77916	44941
6342	77925	44927
6343	77934	44913
6344	77945	44900
6345	77953	44885
6346	77964	44872
6347	77975	44859
6348	77983	44844
6349	77991	44830
6350	78005	44818
6351	78014	44804
6352	78021	44789
6353	78034	44777
6354	78046	44764
6355	78062	44754
6356	78069	44739
6357	78086	44729
6358	78098	44717
6359	78108	44703
6360	78119	44690
6361	78128	44676
6362	78140	44664
6363	78154	44652
6364	78162	44637
6365	78169	44622
6366	78183	44611
6367	78193	44598
6368	78203	44584
6369	78216	44572
6370	78229	44560
6371	78246	44550
6372	78259	44538
6373	78275	44529
6374	78288	44516
6375	78303	44506
6376	78313	44492
6377	78321	44478
6378	78333	44465
6379	78340	44450
6380	78347	44434
6381	78358	44421
6382	78370	44409
6383	78376	44393
6384	78390	44382
6385	78398	44367
6386	78407	44353
6387	78422	44342
6388	78432	44329
6389	78443	44316
6390	78454	44303
6391	78460	44287
6392	78467	44272
6393	78474	44256
6394	78484	44243
6395	78492	44228
6396	78502	44215
6397	78511	44200
6398	78523	44188
6399	78532	44174
6400	78539	44159
6401	78549	44146
6402	78559	44132
6403	78568	44118
6404	78581	44106
6405	78590	44092
6406	78597	44077
6407	78608	44063
6408	78618	44050
6409	78625	44035
6410	78636	44022
6411	78643	44006
6412	78650	43991
6413	78664	43980
6414	78680	43970
6415	78705	43965
6416	78712	43950
6417	78721	43935
6418	78731	43922
6419	78738	43907
6420	78748	43893
6421	78758	43879
6422	78770	43867
6423	78777	43852
6424	78786	43838
6425	78798	43825
6426	78804	43810
6427	78810	43794
6428	78824	43783
6429	78833	43769
6430	78843	43755
6431	78856	43743
6432	78862	43728
6433	78872	43714
6434	78881	43700
6435	78891	43686
6436	78901	43673
6437	78918	43663
6438	78930	43651
6439	78937	43636
6440	78948	43623
6441	78959	43610
6442	78966	43595
6443	78978	43583
6444	78993	43572
6445	79011	43562
6446	79020	43549
6447	79029	43534
6448	79042	43522
6449	79050	43508
6450	79063	43496
6451	79073	43482
6452	79079	43467
6453	79087	43452
6454	79099	43440
6455	79111	43428
6456	79121	43414
6457	79132	43401
6458	79139	43386
6459	79146	43371
6460	79159	43359
6461	79173	43348
6462	79183	43334
6463	79193	43321
6464	79213	43313
6465	79230	43303
6466	79238	43288
6467	79248	43275
6468	79258	43262
6469	79266	43247
6470	79276	43233
6471	79286	43220
6472	79295	43206
6473	79304	43192
6474	79316	43180
6475	79324	43165
6476	79336	43153
6477	79350	43141
6478	79360	43128
6479	79375	43117
6480	79389	43106
6481	79397	43091
6482	79407	43077
6483	79420	43066
6484	79427	43051
6485	79438	43038
6486	79450	43026
6487	79458	43011
6488	79466	42997
6489	79477	42983
6490	79488	42971
6491	79501	42959
6492	79515	42948
6493	79526	42934
6494	79535	42921
6495	79549	42909
6496	79556	42894
6497	79568	42882
6498	79577	42868
6499	79585	42853
6500	79598	42841
6501	79608	42828
6502	79618	42815
6503	79632	42803
6504	79642	42790
6505	79652	42776
6506	79668	42766
6507	79680	42754
6508	79692	42741
6509	79699	42726
6510	79708	42712
6511	79722	42701
6512	79728	42686
6513	79736	42671
6514	79744	42656
6515	79759	42646
6516	79771	42633
6517	79780	42619
6518	79789	42606
6519	79804	42594
6520	79819	42584
6521	79833	42572
6522	79847	42561
6523	79862	42550
6524	79873	42537
6525	79912	42540
6526	79936	42534
6527	79967	42531
6528	79976	42517
6529	79986	42504
6530	80001	42493
6531	80009	42478
6532	80016	42464
6533	80029	42452
6534	80036	42437
6535	80045	42423
6536	80054	42409
6537	80063	42395
6538	80069	42379
6539	80078	42365
6540	80089	42352
6541	80099	42339
6542	80107	42325
6543	80119	42312
6544	80129	42298
6545	80134	42283
6546	80147	42271
6547	80154	42256
6548	80163	42242
6549	80172	42228
6550	80185	42216
6551	80192	42201
6552	80198	42186
6553	80209	42173
6554	80216	42157
6555	80224	42143
6556	80230	42128
6557	80245	42117
6558	80252	42102
6559	80267	42091
6560	80276	42077
6561	80286	42064
6562	80296	42050
6563	80308	42038
6564	80319	42025
6565	80331	42013
6566	80341	41999
6567	80347	41984
6568	80360	41972
6569	80369	41958
6570	80376	41943
6571	80383	41928
6572	80393	41915
6573	80402	41901
6574	80410	41886
6575	80422	41874
6576	80429	41859
6577	80437	41845
6578	80452	41834
6579	80465	41822
6580	80477	41810
6581	80486	41796
6582	80496	41783
6583	80510	41771
6584	80520	41758
6585	80530	41744
6586	80555	41739
6587	80566	41726
6588	80579	41714
6589	80586	41699
6590	80598	41687
6591	80611	41675
6592	80622	41662
6593	80632	41649
6594	80640	41634
6595	80652	41622
6596	80666	41610
6597	80675	41597
6598	80683	41582
6599	80694	41569
6600	80703	41556
6601	80717	41544
6602	80730	41532
6603	80740	41519
6604	80749	41505
6605	80762	41493
6606	80773	41480
6607	80787	41469
6608	80799	41457
6609	80811	41444
6610	80821	41431
6611	80829	41417
6612	80838	41403
6613	80849	41390
6614	80859	41376
6615	80866	41361
6616	80877	41349
6617	80885	41335
6618	80897	41322
6619	80909	41310
6620	80922	41298
6621	80928	41283
6622	80940	41270
6623	80950	41257
6624	80960	41243
6625	80973	41232
6626	80981	41217
6627	80993	41205
6628	81006	41193
6629	81015	41179
6630	81029	41168
6631	81036	41153
6632	81044	41139
6633	81052	41124
6634	81066	41113
6635	81073	41098
6636	81088	41087
6637	81100	41075
6638	81112	41063
6639	81124	41050
6640	81133	41036
6641	81140	41022
6642	81153	41010
6643	81163	40996
6644	81173	40983
6645	81187	40972
6646	81231	40976
6647	81260	40972
6648	81275	40961
6649	81285	40948
6650	81293	40933
6651	81305	40921
6652	81314	40907
6653	81320	40892
6654	81332	40880
6655	81346	40868
6656	81352	40853
6657	81360	40839
6658	81371	40826
6659	81384	40814
6660	81395	40801
6661	81403	40787
6662	81410	40772
6663	81416	40756
6664	81429	40745
6665	81447	40735
6666	81462	40725
6667	81474	40712
6668	81483	40698
6669	81492	40684
6670	81498	40670
6671	81507	40656
6672	81519	40643
6673	81527	40629
6674	81538	40616
6675	81549	40603
6676	81560	40590
6677	81572	40578
6678	81583	40565
6679	81596	40553
6680	81605	40539
6681	81618	40528
6682	81625	40513
6683	81634	40499
6684	81645	40486
6685	81660	40476
6686	81678	40466
6687	81695	40457
6688	81709	40445
6689	81719	40432
6690	81728	40418
6691	81740	40406
6692	81752	40393
6693	81765	40382
6694	81774	40368
6695	81781	40353
6696	81792	40340
6697	81804	40328
6698	81811	40313
6699	81824	40301
6700	81833	40287
6701	81846	40275
6702	81857	40263
6703	81864	40248
6704	81874	40235
6705	81889	40224
6706	81898	40210
6707	81910	40198
6708	81917	40183
6709	81928	40170
6710	81934	40155
6711	81957	40148
6712	81985	40143
6713	81994	40130
6714	82002	40115
6715	82032	40112
6716	82044	40100
6717	82054	40086
6718	82067	40074
6719	82075	40060
6720	82081	40045
6721	82088	40030
6722	82101	40018
6723	82120	40009
6724	82133	39998
6725	82160	39993
6726	82177	39983
6727	82194	39973
6728	82206	39961
6729	82223	39951
6730	82235	39938
6731	82244	39924
6732	82258	39913
6733	82266	39899
6734	82279	39887
6735	82287	39873
6736	82293	39858
6737	82307	39846
6738	82313	39831
6739	82321	39817
6740	82329	39803
6741	82342	39791
6742	82351	39777
6743	82357	39762
6744	82370	39750
6745	82377	39735
6746	82385	39721
6747	82399	39710
6748	82410	39697
6749	82419	39683
6750	82432	39671
6751	82439	39656
6752	82451	39644
6753	82464	39632
6754	82472	39618
6755	82485	39606
6756	82500	39595
6757	82525	39589
6758	82536	39576
6759	82549	39565
6760	82558	39551
6761	82572	39539
6762	82588	39529
6763	82597	39516
6764	82610	39504
6765	82618	39489
6766	82630	39477
6767	82645	39466
6768	82653	39452
6769	82659	39437
6770	82670	39424
6771	82683	39412
6772	82697	39401
6773	82711	39389
6774	82721	39376
6775	82736	39365
6776	82752	39355
6777	82766	39344
6778	82779	39332
6779	82793	39320
6780	82806	39308
6781	82814	39294
6782	82828	39283
6783	82840	39271
6784	82852	39258
6785	82860	39244
6786	82871	39231
6787	82877	39216
6788	82890	39205
6789	82899	39190
6790	82936	39190
6791	82964	39186
6792	82987	39178
6793	82997	39165
6794	83019	39157
6795	83027	39143
6796	83036	39130
6797	83047	39117
6798	83053	39102
6799	83061	39087
6800	83075	39076
6801	83084	39062
6802	83095	39049
6803	83110	39039
6804	83120	39025
6805	83136	39015
6806	83146	39002
6807	83152	38987
6808	83163	38974
6809	83171	38960
6810	83179	38945
6811	83192	38933
6812	83204	38921
6813	83217	38909
6814	83225	38895
6815	83239	38884
6816	83252	38872
6817	83263	38859
6818	83272	38845
6819	83286	38834
6820	83296	38821
6821	83303	38806
6822	83316	38794
6823	83325	38780
6824	83337	38768
6825	83350	38757
6826	83358	38742
6827	83371	38730
6828	83397	38725
6829	83409	38712
6830	83421	38700
6831	83428	38685
6832	83440	38673
6833	83446	38658
6834	83453	38643
6835	83465	38631
6836	83475	38618
6837	83482	38603
6838	83494	38591
6839	83506	38578
6840	83516	38565
6841	83528	38553
6842	83537	38539
6843	83544	38525
6844	83553	38511
6845	83563	38498
6846	83572	38484
6847	83584	38472
6848	83592	38458
6849	83604	38445
6850	83620	38435
6851	83634	38423
6852	83648	38412
6853	83659	38399
6854	83676	38389
6855	83685	38375
6856	83692	38361
6857	83703	38348
6858	83713	38335
6859	83720	38320
6860	83731	38308
6861	83743	38295
6862	83753	38282
6863	83760	38268
6864	83772	38255
6865	83781	38242
6866	83787	38227
6867	83800	38215
6868	83813	38203
6869	83825	38191
6870	83834	38177
6871	83846	38165
6872	83860	38153
6873	83872	38141
6874	83881	38127
6875	83893	38115
6876	83901	38101
6877	83908	38087
6878	83921	38074
6879	83931	38062
6880	83941	38048
6881	83955	38037
6882	83962	38022
6883	83968	38007
6884	83979	37994
6885	83989	37981
6886	83998	37968
6887	84011	37956
6888	84018	37941
6889	84030	37929
6890	84046	37919
6891	84054	37905
6892	84066	37892
6893	84075	37879
6894	84083	37865
6895	84092	37851
6896	84102	37838
6897	84115	37826
6898	84125	37813
6899	84136	37800
6900	84144	37786
6901	84153	37772
6902	84164	37760
6903	84174	37746
6904	84186	37734
6905	84200	37723
6906	84212	37710
6907	84233	37702
6908	84241	37688
6909	84248	37674
6910	84268	37665
6911	84277	37651
6912	84290	37639
6913	84299	37626
6914	84308	37612
6915	84322	37601
6916	84329	37586
6917	84342	37574
6918	84354	37562
6919	84366	37550
6920	84381	37539
6921	84392	37526
6922	84400	37512
6923	84410	37499
6924	84422	37487
6925	84431	37473
6926	84443	37461
6927	84453	37448
6928	84462	37434
6929	84474	37422
6930	84484	37409
6931	84490	37394
6932	84502	37381
6933	84513	37369
6934	84519	37354
6935	84528	37340
6936	84538	37327
6937	84544	37312
6938	84552	37298
6939	84563	37286
6940	84575	37273
6941	84586	37261
6942	84599	37249
6943	84607	37235
6944	84616	37221
6945	84630	37210
6946	84644	37198
6947	84656	37186
6948	84669	37174
6949	84677	37160
6950	84689	37148
6951	84696	37133
6952	84704	37119
6953	84714	37106
6954	84726	37094
6955	84736	37081
6956	84748	37068
6957	84754	37054
6958	84765	37041
6959	84775	37028
6960	84785	37015
6961	84800	37004
6962	84809	36990
6963	84818	36977
6964	84828	36963
6965	84840	36951
6966	84847	36937
6967	84857	36924
6968	84868	36911
6969	84878	36898
6970	84891	36886
6971	84904	36874
6972	84931	36868
6973	84938	36854
6974	84949	36841
6975	84962	36830
6976	84974	36817
6977	84983	36804
6978	84991	36790
6979	84997	36775
6980	85003	36760
6981	85010	36746
6982	85023	36734
6983	85033	36721
6984	85045	36709
6985	85056	36696
6986	85065	36682
6987	85074	36669
6988	85085	36656
6989	85094	36642
6990	85102	36628
6991	85114	36616
6992	85125	36603
6993	85132	36589
6994	85144	36577
6995	85154	36564
6996	85168	36552
6997	85184	36542
6998	85198	36531
6999	85206	36517
7000	85214	36503
7001	85223	36489
7002	85237	36478
7003	85247	36465
7004	85254	36450
7005	85265	36437
7006	85272	36423
7007	85282	36410
7008	85294	36398
7009	85302	36384
7010	85311	36370
7011	85320	36357
7012	85328	36343
7013	85337	36329
7014	85344	36315
7015	85356	36303
7016	85362	36288
7017	85372	36275
7018	85386	36263
7019	85394	36249
7020	85401	36235
7021	85448	36238
7022	85456	36224
7023	85490	36221
7024	85497	36206
7025	85508	36194
7026	85515	36179
7027	85524	36166
7028	85536	36154
7029	85542	36139
7030	85551	36125
7031	85557	36111
7032	85569	36099
7033	85577	36085
7034	85587	36072
7035	85599	36059
7036	85606	36045
7037	85619	36033
7038	85633	36022
7039	85644	36009
7040	85659	35998
7041	85669	35985
7042	85680	35972
7043	85691	35960
7044	85702	35947
7045	85717	35936
7046	85724	35922
7047	85734	35909
7048	85743	35895
7049	85754	35882
7050	85762	35869
7051	85774	35856
7052	85783	35843
7053	85792	35830
7054	85806	35818
7055	85815	35805
7056	85824	35791
7057	85832	35777
7058	85845	35765
7059	85856	35753
7060	85866	35740
7061	85877	35727
7062	85888	35714
7063	85897	35701
7064	85909	35689
7065	85917	35675
7066	85941	35668
7067	85951	35654
7068	85981	35650
7069	86004	35642
7070	86027	35634
7071	86040	35623
7072	86059	35613
7073	86066	35599
7074	86073	35585
7075	86081	35571
7076	86091	35558
7077	86098	35544
7078	86110	35531
7079	86119	35518
7080	86128	35504
7081	86142	35493
7082	86150	35479
7083	86163	35467
7084	86182	35458
7085	86196	35446
7086	86208	35434
7087	86221	35422
7088	86227	35408
7089	86239	35395
7090	86248	35382
7091	86255	35368
7092	86267	35355
7093	86280	35343
7094	86288	35330
7095	86301	35318
7096	86314	35306
7097	86321	35292
7098	86333	35280
7099	86350	35269
7100	86362	35257
7101	86370	35243
7102	86378	35229
7103	86391	35218
7104	86401	35205
7105	86408	35190
7106	86416	35177
7107	86425	35163
7108	86432	35149
7109	86438	35134
7110	86452	35123
7111	86460	35109
7112	86474	35097
7113	86486	35085
7114	86493	35071
7115	86504	35058
7116	86516	35046
7117	86522	35032
7118	86532	35018
7119	86546	35007
7120	86555	34994
7121	86566	34981
7122	86580	34969
7123	86601	34961
7124	86609	34947
7125	86616	34933
7126	86627	34920
7127	86639	34908
7128	86647	34894
7129	86659	34882
7130	86670	34869
7131	86680	34857
7132	86694	34845
7133	86705	34833
7134	86712	34818
7135	86721	34805
7136	86732	34792
7137	86740	34778
7138	86748	34764
7139	86757	34751
7140	86763	34736
7141	86770	34722
7142	86778	34709
7143	86791	34697
7144	86798	34682
7145	86807	34669
7146	86821	34658
7147	86829	34644
7148	86838	34630
7149	86851	34619
7150	86857	34604
7151	86865	34590
7152	86876	34578
7153	86884	34564
7154	86890	34549
7155	86899	34536
7156	86909	34523
7157	86918	34509
7158	86925	34495
7159	86938	34483
7160	86948	34470
7161	86967	34461
7162	86982	34450
7163	87002	34441
7164	87013	34429
7165	87023	34415
7166	87035	34403
7167	87047	34391
7168	87061	34380
7169	87075	34368
7170	87086	34356
7171	87133	34357
7172	87144	34345
7173	87161	34334
7174	87167	34320
7175	87186	34310
7176	87196	34297
7177	87210	34286
7178	87216	34271
7179	87224	34258
7180	87231	34244
7181	87243	34231
7182	87249	34217
7183	87258	34203
7184	87266	34189
7185	87276	34177
7186	87284	34163
7187	87293	34149
7188	87306	34138
7189	87318	34125
7190	87333	34114
7191	87344	34102
7192	87356	34089
7193	87367	34077
7194	87376	34064
7195	87386	34051
7196	87399	34039
7197	87407	34025
7198	87418	34012
7199	87427	33999
7200	87438	33987
7201	87451	33974
7202	87463	33962
7203	87470	33948
7204	87480	33935
7205	87490	33922
7206	87500	33910
7207	87510	33896
7208	87518	33883
7209	87529	33870
7210	87538	33857
7211	87550	33845
7212	87560	33832
7213	87569	33818
7214	87580	33806
7215	87590	33793
7216	87599	33779
7217	87612	33767
7218	87623	33755
7219	87637	33744
7220	87662	33736
7221	87675	33725
7222	87691	33714
7223	87700	33701
7224	87710	33687
7225	87715	33673
7226	87727	33660
7227	87738	33648
7228	87751	33636
7229	87761	33623
7230	87776	33612
7231	87790	33601
7232	87800	33588
7233	87807	33574
7234	87819	33561
7235	87828	33548
7236	87835	33534
7237	87848	33522
7238	87859	33509
7239	87868	33496
7240	87882	33485
7241	87897	33474
7242	87912	33463
7243	87923	33450
7244	87930	33436
7245	87941	33424
7246	87951	33411
7247	87959	33397
7248	87972	33385
7249	87982	33372
7250	87989	33358
7251	87998	33345
7252	88011	33333
7253	88019	33319
7254	88032	33307
7255	88038	33293
7256	88051	33281
7257	88063	33269
7258	88071	33255
7259	88078	33241
7260	88090	33229
7261	88126	33226
7262	88141	33215
7263	88166	33207
7264	88185	33198
7265	88196	33185
7266	88202	33171
7267	88213	33159
7268	88223	33146
7269	88233	33133
7270	88246	33121
7271	88256	33108
7272	88269	33096
7273	88288	33086
7274	88304	33076
7275	88318	33064
7276	88328	33051
7277	88339	33039
7278	88358	33029
7279	88371	33017
7280	88383	33005
7281	88393	32992
7282	88399	32978
7283	88407	32964
7284	88418	32952
7285	88429	32939
7286	88441	32927
7287	88447	32913
7288	88453	32898
7289	88460	32884
7290	88471	32871
7291	88481	32858
7292	88489	32845
7293	88496	32831
7294	88502	32817
7295	88515	32804
7296	88526	32792
7297	88537	32779
7298	88547	32767
7299	88566	32757
7300	88581	32746
7301	88597	32735
7302	88610	32724
7303	88623	32712
7304	88644	32703
7305	88657	32691
7306	88674	32681
7307	88689	32670
7308	88700	32657
7309	88715	32646
7310	88729	32635
7311	88740	32622
7312	88754	32610
7313	88761	32596
7314	88768	32582
7315	88775	32568
7316	88782	32554
7317	88789	32540
7318	88798	32527
7319	88811	32515
7320	88826	32504
7321	88837	32491
7322	88850	32480
7323	88863	32468
7324	88879	32457
7325	88886	32443
7326	88892	32429
7327	88899	32415
7328	88907	32401
7329	88918	32388
7330	88931	32377
7331	88938	32363
7332	88951	32351
7333	88958	32337
7334	88973	32326
7335	88984	32314
7336	88994	32300
7337	89002	32287
7338	89017	32276
7339	89028	32263
7340	89035	32249
7341	89041	32235
7342	89053	32223
7343	89067	32211
7344	89081	32200
7345	89091	32187
7346	89101	32174
7347	89113	32162
7348	89126	32150
7349	89137	32138
7350	89150	32126
7351	89161	32113
7352	89172	32101
7353	89184	32089
7354	89198	32077
7355	89209	32064
7356	89224	32053
7357	89235	32041
7358	89276	32039
7359	89292	32028
7360	89306	32017
7361	89317	32004
7362	89331	31993
7363	89342	31980
7364	89353	31968
7365	89363	31955
7366	89374	31942
7367	89387	31931
7368	89395	31917
7369	89404	31904
7370	89416	31891
7371	89425	31878
7372	89432	31864
7373	89446	31853
7374	89458	31841
7375	89473	31830
7376	89486	31818
7377	89500	31806
7378	89512	31794
7379	89524	31782
7380	89537	31770
7381	89548	31758
7382	89561	31746
7383	89573	31734
7384	89584	31721
7385	89594	31708
7386	89609	31697
7387	89617	31683
7388	89629	31671
7389	89638	31658
7390	89648	31645
7391	89668	31636
7392	89675	31622
7393	89686	31609
7394	89693	31595
7395	89704	31583
7396	89716	31571
7397	89726	31558
7398	89736	31545
7399	89750	31533
7400	89762	31521
7401	89774	31509
7402	89782	31496
7403	89794	31484
7404	89806	31471
7405	89832	31464
7406	89842	31451
7407	89850	31438
7408	89859	31424
7409	89873	31413
7410	89884	31400
7411	89897	31388
7412	89909	31376
7413	89922	31364
7414	89932	31352
7415	89944	31339
7416	89953	31326
7417	89969	31316
7418	89981	31303
7419	89991	31290
7420	90000	31277
7421	90008	31264
7422	90021	31252
7423	90031	31239
7424	90042	31226
7425	90053	31214
7426	90070	31203
7427	90086	31192
7428	90098	31180
7429	90107	31167
7430	90120	31156
7431	90132	31143
7432	90144	31131
7433	90156	31119
7434	90165	31106
7435	90178	31094
7436	90190	31082
7437	90197	31068
7438	90207	31055
7439	90213	31041
7440	90224	31028
7441	90239	31017
7442	90255	31006
7443	90264	30993
7444	90274	30980
7445	90282	30967
7446	90294	30955
7447	90307	30943
7448	90317	30930
7449	90327	30917
7450	90340	30905
7451	90349	30892
7452	90363	30880
7453	90377	30869
7454	90383	30855
7455	90391	30841
7456	90405	30830
7457	90417	30817
7458	90431	30806
7459	90443	30794
7460	90452	30781
7461	90463	30768
7462	90474	30756
7463	90488	30744
7464	90500	30732
7465	90511	30720
7466	90517	30706
7467	90526	30692
7468	90533	30678
7469	90544	30666
7470	90551	30652
7471	90566	30641
7472	90580	30629
7473	90596	30619
7474	90607	30606
7475	90618	30593
7476	90631	30582
7477	90643	30570
7478	90659	30559
7479	90678	30549
7480	90695	30539
7481	90703	30525
7482	90709	30511
7483	90718	30498
7484	90733	30486
7485	90742	30473
7486	90752	30460
7487	90763	30448
7488	90777	30437
7489	90789	30424
7490	90802	30412
7491	90813	30400
7492	90823	30387
7493	90833	30374
7494	90842	30361
7495	90862	30352
7496	90877	30341
7497	90896	30331
7498	90908	30319
7499	90915	30305
7500	90923	30291
7501	90935	30279
7502	90946	30266
7503	90954	30253
7504	90973	30243
7505	90989	30232
7506	91000	30220
7507	91014	30208
7508	91030	30198
7509	91049	30188
7510	91060	30175
7511	91066	30161
7512	91076	30148
7513	91086	30135
7514	91099	30123
7515	91110	30111
7516	91119	30098
7517	91131	30086
7518	91145	30074
7519	91155	30062
7520	91168	30050
7521	91178	30037
7522	91185	30023
7523	91197	30011
7524	91216	30001
7525	91229	29989
7526	91241	29977
7527	91250	29964
7528	91269	29954
7529	91297	29947
7530	91305	29934
7531	91313	29920
7532	91327	29909
7533	91334	29895
7534	91346	29883
7535	91360	29871
7536	91367	29857
7537	91375	29844
7538	91398	29835
7539	91411	29823
7540	91424	29812
7541	91435	29799
7542	91447	29787
7543	91461	29776
7544	91472	29763
7545	91480	29749
7546	91493	29737
7547	91505	29725
7548	91520	29714
7549	91535	29703
7550	91547	29691
7551	91557	29678
7552	91570	29666
7553	91583	29654
7554	91595	29642
7555	91606	29630
7556	91621	29619
7557	91648	29611
7558	91666	29601
7559	91678	29589
7560	91688	29576
7561	91701	29564
7562	91709	29551
7563	91716	29537
7564	91725	29524
7565	91738	29512
7566	91751	29500
7567	91766	29489
7568	91778	29477
7569	91798	29467
7570	91813	29456
7571	91827	29445
7572	91839	29432
7573	91867	29425
7574	91889	29416
7575	91900	29404
7576	91913	29392
7577	91923	29379
7578	91935	29367
7579	91947	29355
7580	91958	29342
7581	91971	29331
7582	91992	29321
7583	92009	29311
7584	92024	29299
7585	92034	29287
7586	92054	29277
7587	92071	29266
7588	92082	29254
7589	92100	29243
7590	92111	29231
7591	92122	29219
7592	92133	29206
7593	92149	29195
7594	92160	29183
7595	92174	29171
7596	92183	29158
7597	92193	29145
7598	92208	29134
7599	92224	29123
7600	92233	29110
7601	92243	29097
7602	92256	29085
7603	92271	29074
7604	92280	29061
7605	92287	29047
7606	92294	29033
7607	92310	29023
7608	92319	29009
7609	92333	28998
7610	92347	28986
7611	92362	28975
7612	92379	28964
7613	92392	28953
7614	92402	28940
7615	92413	28927
7616	92426	28915
7617	92442	28904
7618	92453	28892
7619	92469	28881
7620	92483	28869
7621	92496	28858
7622	92510	28846
7623	92522	28834
7624	92537	28823
7625	92549	28810
7626	92556	28797
7627	92562	28783
7628	92577	28771
7629	92589	28759
7630	92643	28760
7631	92661	28750
7632	92671	28737
7633	92687	28726
7634	92723	28721
7635	92733	28709
7636	92749	28697
7637	92756	28684
7638	92778	28675
7639	92786	28661
7640	92800	28650
7641	92815	28639
7642	92824	28625
7643	92840	28614
7644	92855	28603
7645	92865	28590
7646	92882	28580
7647	92890	28566
7648	92905	28555
7649	92923	28545
7650	92932	28532
7651	92946	28520
7652	92955	28507
7653	92964	28494
7654	92975	28481
7655	92989	28470
7656	93001	28457
7657	93011	28445
7658	93026	28433
7659	93041	28422
7660	93049	28409
7661	93062	28397
7662	93075	28385
7663	93087	28373
7664	93097	28360
7665	93105	28346
7666	93113	28333
7667	93121	28320
7668	93131	28307
7669	93137	28293
7670	93153	28282
7671	93168	28271
7672	93199	28264
7673	93215	28253
7674	93232	28243
7675	93248	28232
7676	93264	28221
7677	93273	28208
7678	93283	28195
7679	93296	28183
7680	93310	28171
7681	93319	28158
7682	93328	28145
7683	93342	28133
7684	93355	28122
7685	93365	28109
7686	93372	28095
7687	93386	28083
7688	93400	28072
7689	93421	28063
7690	93446	28054
7691	93456	28041
7692	93466	28028
7693	93480	28017
7694	93500	28007
7695	93513	27995
7696	93525	27983
7697	93536	27970
7698	93549	27959
7699	93558	27946
7700	93566	27932
7701	93581	27921
7702	93597	27910
7703	93606	27897
7704	93614	27883
7705	93628	27872
7706	93654	27864
7707	93664	27851
7708	93677	27839
7709	93688	27827
7710	93696	27813
7711	93710	27801
7712	93721	27789
7713	93741	27779
7714	93755	27768
7715	93767	27756
7716	93776	27742
7717	93784	27729
7718	93800	27718
7719	93812	27706
7720	93826	27694
7721	93840	27682
7722	93849	27670
7723	93858	27657
7724	93869	27644
7725	93877	27631
7726	93888	27618
7727	93902	27607
7728	93911	27593
7729	93919	27580
7730	93930	27568
7731	93939	27555
7732	93946	27541
7733	93957	27528
7734	93968	27516
7735	93980	27503
7736	93989	27490
7737	93998	27477
7738	94007	27465
7739	94022	27453
7740	94032	27440
7741	94040	27427
7742	94047	27413
7743	94058	27401
7744	94066	27388
7745	94092	27379
7746	94115	27370
7747	94123	27357
7748	94144	27347
7749	94155	27335
7750	94170	27324
7751	94182	27311
7752	94194	27299
7753	94208	27288
7754	94218	27275
7755	94233	27264
7756	94246	27252
7757	94261	27240
7758	94275	27229
7759	94291	27218
7760	94313	27208
7761	94323	27196
7762	94336	27184
7763	94352	27173
7764	94367	27161
7765	94375	27148
7766	94398	27139
7767	94408	27126
7768	94422	27114
7769	94434	27102
7770	94447	27090
7771	94462	27079
7772	94478	27068
7773	94495	27057
7774	94511	27046
7775	94535	27037
7776	94549	27026
7777	94570	27016
7778	94586	27005
7779	94610	26996
7780	94626	26985
7781	94633	26972
7782	94665	26965
7783	94678	26953
7784	94691	26941
7785	94708	26931
7786	94732	26922
7787	94749	26911
7788	94775	26903
7789	94786	26890
7790	94815	26883
7791	94828	26871
7792	94843	26859
7793	94859	26848
7794	94873	26837
7795	94893	26827
7796	94909	26816
7797	94923	26804
7798	94936	26792
7799	94948	26780
7800	94964	26769
7801	94977	26757
7802	94993	26746
7803	95001	26732
7804	95016	26721
7805	95024	26708
7806	95035	26695
7807	95048	26683
7808	95062	26672
7809	95074	26659
7810	95085	26647
7811	95096	26634
7812	95115	26624
7813	95132	26613
7814	95146	26601
7815	95159	26590
7816	95168	26577
7817	95178	26564
7818	95192	26552
7819	95211	26542
7820	95228	26531
7821	95243	26520
7822	95291	26517
7823	95302	26505
7824	95315	26493
7825	95331	26482
7826	95346	26470
7827	95364	26460
7828	95374	26447
7829	95391	26436
7830	95403	26424
7831	95415	26412
7832	95429	26400
7833	95445	26389
7834	95462	26378
7835	95482	26368
7836	95520	26363
7837	95530	26350
7838	95544	26339
7839	95563	26328
7840	95579	26317
7841	95595	26306
7842	95616	26296
7843	95633	26285
7844	95646	26273
7845	95659	26261
7846	95674	26250
7847	95690	26239
7848	95702	26226
7849	95714	26214
7850	95725	26202
7851	95743	26191
7852	95761	26181
7853	95777	26169
7854	95808	26162
7855	95863	26162
7856	95881	26151
7857	95898	26140
7858	95928	26133
7859	95939	26120
7860	95962	26111
7861	95981	26101
7862	95990	26088
7863	96000	26075
7864	96018	26064
7865	96028	26051
7866	96045	26040
7867	96060	26029
7868	96071	26017
7869	96088	26006
7870	96107	25995
7871	96127	25985
7872	96192	25987
7873	96228	25981
7874	96238	25969
7875	96247	25956
7876	96265	25945
7877	96303	25939
7878	96309	25926
7879	96317	25912
7880	96324	25899
7881	96347	25889
7882	96370	25880
7883	96393	25871
7884	96412	25860
